id,x_minimo,x_maximo,y_minimo,y_maximo,area_pixels,perimetro_x,perimetro_y,comprimento_do_transportador,tipo_do_aço_A300,espessura_da_chapa_de_aço,temperatura,index_de_bordas,index_vazio,index_quadrado,log_das_areas,log_indice_x,log_indice_y,indice_de_orientaçao,sigmoide_das_areas,minimo_da_luminosidade,falha_1,falha_2,falha_3,falha_4,falha_5,falha_6,falha_outros
1515,604.0,608.0,1322.072,1322.076,12.0,4.0,4.0,1358.0,False,50.0,72.80266467007861,0.8895,0.25,1.0,1.0792,0.6021,0.6021,0.0,0.1292,110.0,False,False,False,True,False,False,False
1516,49.0,71.0,1427.809,1427.883,206.0,76.0,76.0,1358.0,True,70.0,84.52485222261963,0.0722,0.567,0.2973,2.8482,1.3424,1.8692,0.7027,0.9998,83.86772486772487,False,True,False,False,False,False,False
1517,43.0,52.0,86.284,86.313,206.0,229.0,29.0,1687.0,False,74.81067344345617,73.92298081365766,0.051,0.4138,0.3103,2.1847,0.9542,1.4624,0.6897,0.4317,101.0,True,False,False,False,False,False,False
1518,357.0,378.0,1090.984,1091.013,229.0,53.0,194.0,1372.0,False,40.0,67.52901966669648,0.5204,0.624,0.7241,2.3598,1.3222,1.4624,0.2759,0.8854,111.0,False,False,False,False,False,False,False
1519,39.0,187.0,1480.323,1480.475,198.38391557496362,78.57811038353601,59.32477294080802,1402.0,False,40.0,90.16711222506002,0.0556,0.4084,0.9737,4.1241,2.1703,2.1818,0.0263,1.0,31.0,False,False,True,False,False,False,False
1520,11.0,186.0,2083.961,2083.975,108.0,17.0,14.0,1690.0,True,70.0,91.6753121518148,0.271,0.3571,0.8571,2.0334,1.0792,1.1461,0.1429,0.2901,69.0,False,False,False,False,False,True,False
1521,88.0,120.0,1785.901,1785.93,509.0,73.0,60.0,1358.0,True,70.0,84.81135053168806,0.1296,0.4515,0.9063,2.7067,1.5051,1.4624,-0.0938,0.9848,80.0,False,True,False,False,False,False,False
1522,677.0,686.0,3379.334,3379.344,69.0,12.0,10.0,1682.0,True,70.0,64.65397167149115,0.805,0.2333,0.9,1.8389,0.9542,1.0,0.1,0.1954,83.86772486772487,False,False,False,False,False,True,False
1523,1063.0,1083.0,3257.887,3257.901,102.0,27.0,15.0,1362.0,True,80.0,98.50175638944714,0.4097,0.6357,0.7,2.0086,1.301,1.1461,-0.3,0.463,84.0,False,False,False,False,False,True,False
1524,11.0,515.0,31.041,31.058,231.0,17.0,17.0,1373.0,False,40.0,98.1603786636299,0.7254,0.2007,1.0,2.3636,1.2305,1.2305,0.0,0.4779,33.0,False,False,True,False,False,False,False
1525,1273.0,1281.0,1709.863,1709.871,26.0,9.0,8.0,1358.0,False,50.0,92.73045984317736,0.1134,0.5938,1.0,1.415,0.9031,0.9031,0.0,0.1696,83.86772486772487,False,False,False,True,False,False,False
1526,1032.0,1046.0,404.761,404.774,111.0,229.0,17.0,1690.0,True,150.0,83.0375231014739,0.7621,0.3901,0.9286,2.0453,1.1461,1.1139,-0.0714,0.3097,118.0,False,False,False,False,False,False,False
1527,1325.0,1340.0,1366.1809518821603,1302.9010345679012,229.0,229.0,23.0,1362.0,False,40.0,80.91074383868228,0.0323,0.273,0.7143,2.3598,1.1761,1.3222,0.2857,0.5212,101.0,False,False,False,False,False,False,False
1528,1191.0,186.0,1366.1809518821603,1062.901,124.0,26.0,21.0,1364.0,False,175.0,84.37285489574845,0.239,0.38,0.5,2.0934,1.0,1.301,0.5,0.3359,83.86772486772487,False,True,False,False,False,False,False
1529,321.0,328.0,294.032,0.166,17.0,7.0,4.0,1358.0,False,50.0,68.58403693122936,0.4728,0.3929,0.5714,1.2305,0.8451,0.6021,-0.4286,0.1384,121.0,False,False,False,True,False,False,False
1530,346.0,186.0,900.068,0.166,182.0,29.0,30.0,1370.0,False,40.0,74.5501374337255,0.5051,0.4485,0.3667,2.2601,1.0414,1.4771,0.6333,0.5461,83.86772486772487,False,False,False,False,False,False,False
1531,51.0,76.0,185.988,186.088,1126.0,229.0,194.0,1460.6352015732546,False,74.81067344345617,74.13744897231336,0.075,0.5496,0.25,3.0515,1.3979,2.0,0.75,1.0,93.0,False,False,False,False,False,False,False
1532,1505.0,1514.0,1751.26,1751.304,271.0,35.0,45.0,1700.0,False,90.0,86.07168968195056,0.2188,0.3157,0.2045,2.433,0.9542,1.6435,0.7954,0.6514,85.0,True,False,False,False,False,False,False
1533,73.0,87.0,0.02,272.168,69.0,19.0,13.0,1358.0,False,74.81067344345617,82.47066054457436,0.1075,0.4524,0.6429,1.8389,1.1461,0.9542,-0.3571,0.2359,118.0,False,False,False,False,False,False,False
1534,366.0,392.0,228.379,0.166,612.0,46.0,52.0,1687.0,False,74.81067344345617,70.41712796988806,0.4339,0.5292,0.52,2.7868,1.415,1.699,0.48,0.9987,103.0,False,False,False,False,False,True,False
1535,1293.0,1304.0,0.02,3626.816,163.0,18.0,20.0,1362.0,False,50.0,64.07400606355931,0.0852,0.2591,0.55,2.2122,1.0414,1.301,0.45,0.3663,83.0,False,False,False,False,False,True,False
1536,615.9201248049922,186.0,31.494,31.567,1111.0,62.0,74.0,1627.0,False,154.0,83.55621854860448,0.8494,0.5524,0.4658,3.0457,1.5315,1.8633,0.5343,1.0,50.0,False,False,False,False,False,False,False
1537,1201.0,1213.0,3496.093,3496.125,275.0,19.0,32.0,1362.0,False,40.0,69.36785151234798,0.2188,0.2839,0.375,2.4393,1.0792,1.5051,0.625,0.633,78.0,True,False,False,False,False,False,False
1538,11.0,186.0,88.576,88.613,204.0,28.0,37.0,1692.0,False,74.81067344345617,67.44767796542247,0.3061,0.4988,0.2973,2.3096,1.0414,1.5682,0.7027,0.6678,71.0,False,False,False,False,False,False,False
1539,126.0,151.0,5797.143,0.166,339.0,70.0,35.0,1360.0,False,40.0,100.96476205545572,0.1853,0.3543,0.84,2.5302,1.3979,1.3222,-0.16,0.8153,119.0,False,True,False,False,False,False,False
1540,981.0,992.0,467.888,467.902,102.0,16.0,14.0,1356.0,False,40.0,103.0968365606423,0.5369,0.3377,0.7857,2.0086,1.0414,1.1461,0.2143,0.2712,83.86772486772487,False,False,False,False,False,True,False
1541,39.0,200.0,1576.208,1576.347,198.38391557496362,78.57811038353601,59.32477294080802,1402.0,False,40.0,75.50958058480865,0.0556,0.5176,0.8633,4.0333,1.1916465085198797,2.143,-0.1366,1.0,38.0,False,False,True,False,False,False,False
1542,1575.0,1589.0,1366.1809518821603,815.504,335.0,37.0,42.0,1696.0,False,90.0,61.7658057244417,0.1262,0.4303,0.3333,2.525,1.1461,1.6233,0.6667,0.8705,86.0,True,False,False,False,False,False,False
1543,615.9201248049922,1171.0,2016.193,2016.2,52.0,8.0,7.0,1620.0,True,154.0,92.1085810946404,0.5543,0.0714,0.875,1.716,0.9031,0.8451,-0.125,0.1622,104.0,False,False,False,False,False,False,False
1544,1441.0,1450.0,492.452,492.461,62.0,12.0,9.0,1626.0,True,70.0,83.36101602510868,0.2165,0.2346,1.0,1.7924,0.9542,0.9542,0.0,0.1862,91.0,False,False,False,False,False,True,False
1545,11.0,28.0,1366.1809518821603,1024.437,230.0,17.0,24.0,1387.0,False,40.0,87.70017044195286,0.0188,0.3611,0.625,2.3617,1.1761,1.3802,0.375,0.5951,93.0,False,False,False,False,False,False,False
1546,11.0,378.0,2820.561,2820.612,631.0,46.0,194.0,1364.0,False,40.0,73.65246508638238,0.5205,0.4621,0.451,2.8,1.3617,1.7076,0.549,0.997,83.86772486772487,False,False,False,False,False,True,False
1547,1192.0,1205.0,521.912,521.925,101.0,22.0,13.0,1356.0,False,40.0,69.61702008129765,0.2227,0.4024,1.0,2.0043,1.1139,1.1139,0.0,0.2914,108.0,False,False,False,False,False,True,False
1548,14.0,24.0,149.048,149.07,150.0,12.0,22.0,1687.0,False,74.81067344345617,77.60569759038277,0.0166,0.3182,0.4545,2.1761,1.0,1.3424,0.5454,0.3663,99.0,False,False,False,False,False,False,False
1549,11.0,622.0,2188.217,2188.232,57.0,229.0,15.0,1366.0,False,100.0,81.74288614111836,0.9004,0.4571,0.5720687239117471,1.7559,0.8451,1.1761,0.5333,0.2116,107.0,False,False,False,False,True,False,True
1550,220.0,229.0,3094.414,0.166,54.0,10.0,10.0,1692.0,False,70.0,72.68550932352305,0.26,0.4,0.9,1.7324,0.9542,1.0,0.1,0.1954,104.0,False,False,False,False,False,False,False
1551,822.0,842.0,820.681,820.708,206.0,30.0,28.0,1360.0,False,175.0,92.9665009545505,0.7618,0.437,0.7407,2.4829,1.301,1.4314,0.2593,0.8299,85.0,False,False,False,False,False,True,False
1552,559.0,571.0,1366.1809518821603,1302.9010345679012,143.0,15.0,13.0,1352.0,False,40.0,62.6259225941177,0.8687,0.2051,1.0,2.1553,1.1139,1.1139,0.0,0.2914,83.86772486772487,False,False,False,False,False,True,False
1553,1446.0,172.0,0.02,2201.499,652.0,229.0,53.0,1460.6352015732546,False,154.0,84.09258353377487,0.1418,0.3951,0.3571,2.8122,1.4771,1.5798,0.6429,0.9998,90.0,False,True,False,False,False,False,False
1554,39.0,211.0,0.02,1469.845,198.38391557496362,273.0,194.0,1358.0,False,40.0,81.2626273148706,0.0575,0.4604,0.3864,3.7692,1.1916465085198797,1.8195,-0.6136,1.0,44.0,False,False,True,False,False,False,False
1555,1027.0,1036.0,564.704,0.166,53.0,8.0,7.0,1358.0,True,70.0,92.18820852273932,0.48,0.2778,0.8889,1.7243,0.9031,0.8451,0.1111,0.1773,79.0,False,False,False,False,False,True,False
1556,174.0,194.0,884.609,884.631,258.0,60.0,28.0,1356.0,True,70.0,70.40726477390304,0.257,0.5098,0.6061,2.4116,1.5563,1.0414,-0.3939,0.9471,83.86772486772487,False,True,False,False,False,False,False
1557,1288.0,1302.0,42.683,42.717,192.0,51.0,18.0,1353.0,False,120.0,87.0582901832476,0.1213,0.5221,0.7391,2.2833,1.2305,1.2305,0.2609,0.6438,124.0,False,False,False,False,False,True,False
1558,615.9201248049922,1316.0,3824.786,3824.807,65.0,10.0,10.0,1352.0,False,154.0,84.77105828585151,0.2095,0.24,0.9,1.8129,1.0414,1.0,0.1,0.1832,111.0,False,False,True,False,False,False,False
1559,867.0,887.0,467.888,467.902,297.0,27.0,33.0,1460.6352015732546,True,74.81067344345617,82.4413977086618,0.7709,0.2729,0.8148,2.4728,1.301,1.5185,0.1852,0.8749,49.0,False,False,False,False,False,True,False
1560,1601.0,1613.0,1645.164,179.312,375.0,33.0,50.0,1690.0,True,70.0,71.13433266492083,0.0787,0.2589,0.3214,2.574,1.0792,1.6902,0.6786,0.8299,72.0,False,False,False,False,False,False,False
1561,1569.0,1582.0,92.878,92.896,198.38391557496362,173.0,188.0,1362.0,False,40.0,72.26885863116404,0.0308,0.4816,0.0992,3.2865,1.3222,2.3117,0.9008,1.0,24.0,True,False,False,False,False,False,False
1562,647.0,667.0,1545.468,1545.486,254.0,20.0,25.0,1362.0,False,40.0,77.03687993478528,0.9445,0.2781,0.36,2.4048,1.1139,1.3979,0.64,0.6189,77.0,False,False,False,False,False,False,False
1563,397.0,415.0,718.425,718.521,76.0,9.0,12.0,1356.0,False,40.0,74.97341019305823,0.5719,0.2292,0.6667,1.8808,0.9542,1.0792,0.3333,0.2018,111.0,False,False,False,False,False,False,False
1564,1582.0,1592.0,1715.826,1715.848,201.0,18.0,27.0,1634.0,False,50.0,92.60112546752788,0.075,0.251,0.3333,2.3032,0.9542,1.4314,0.6667,0.4963,93.0,True,False,False,False,False,False,False
1565,623.0,632.0,5324.156,628.995,76.0,11.0,194.0,1460.6352015732546,True,100.0,81.35557769039927,0.8799,0.1905,0.6667,1.8808,1.0414,1.0792,0.3333,0.266,61.0,False,False,False,False,False,True,False
1566,1188.0,186.0,4248.188,0.166,201.0,25.0,25.0,1353.0,False,74.81067344345617,87.94760058483654,0.2672,0.6543,0.5714,2.3075,1.1461,1.3222,0.4286,0.417,83.86772486772487,False,False,False,False,False,False,False
1567,14.0,23.0,1024.413,1024.437,145.0,13.0,16.0,1652.0,True,60.0,65.48833193700801,0.0296,0.3929,0.75,2.1673,0.9031,1.2041,0.25,0.3241,73.0,True,False,False,False,False,False,False
1568,647.0,667.0,1366.1809518821603,4235.283,125.0,19.0,14.0,1460.6352015732546,False,100.0,61.5802854335099,0.4595,0.5385,0.7143,2.0969,1.1461,1.1461,-0.2857,0.2901,112.0,False,False,False,False,False,False,False
1569,41.0,186.0,0.02,1399.304,198.38391557496362,229.0,134.0,1358.0,False,40.0,78.2218721510265,0.0604,0.4331,0.3886,3.8077,1.1916465085198797,1.8389,-0.6114,1.0,38.0,False,False,True,False,False,False,False
1570,113.0,186.0,612.201,612.252,304.0,59.0,32.0,1360.0,True,70.0,67.21757697420811,0.1856,0.5914,0.5385,2.4829,1.6335,1.1139,-0.4615,0.976,103.0,False,False,False,False,False,False,False
1571,1005.0,107.0,0.02,612.252,170.0,33.0,29.0,1353.0,False,74.81067344345617,80.39879265646785,0.1578,0.5385,0.5385,2.2304,1.1139,1.415,0.4615,0.6015,90.0,False,False,False,False,False,False,False
1572,247.0,272.0,0.02,1772.598,130.0,50.0,21.0,1360.0,False,40.0,71.56894899267954,0.3669,0.5376,0.6087,2.1139,1.4771,1.2787,-0.3913,0.5967,107.0,False,False,False,False,False,True,False
1573,11.0,930.0,852.041,852.053,66.0,11.0,11.0,1374.0,False,40.0,83.06185632105468,0.6698,0.3232,0.8182,1.8195,0.9542,1.0414,0.1818,0.2051,125.0,False,False,False,False,False,False,False
1574,912.0,927.0,2058.26,2058.272,68.0,15.0,14.0,1364.0,False,40.0,72.17162270820631,0.6619,0.2083,1.0,1.8325,1.0792,1.1461,0.0,0.2583,83.86772486772487,False,False,False,False,False,True,False
1575,1325.0,186.0,1846.237,1846.251,148.0,229.0,19.0,1698.0,False,60.0,85.6105300351862,0.0325,0.3287,0.5263,2.1703,0.8451,1.2787,0.4737,0.3212,86.0,False,False,False,False,False,True,False
1576,1338.0,1348.0,0.02,3426.59,206.0,13.0,10.0,1650.0,True,70.0,71.19000186669112,0.4036,0.3229,0.75,1.9243,1.0792,0.9542,-0.25,0.215,83.86772486772487,False,False,False,False,False,True,False
1577,615.9201248049922,856.0,0.02,785.285,156.0,23.0,194.0,1356.0,False,154.0,61.35697017038032,0.7426,0.35,0.7407,2.1931,1.1139,1.3617,0.2293,0.4613,97.0,False,False,False,False,False,True,False
1578,11.0,181.0,0.02,239.088,198.38391557496362,239.0,116.0,1460.6352015732546,False,154.0,88.5270301312783,0.0574,0.3404,0.358,3.7419,2.1523,1.699,-0.6421,1.0,42.0,False,False,True,False,False,False,False
1579,863.0,887.0,0.02,81.706,617.0,229.0,194.0,1362.0,False,50.0,72.31271627489677,0.7156,0.707,0.3952,2.7952,1.4914,1.3979,-0.6048,0.9998,107.0,False,False,False,False,False,False,False
1580,813.0,832.0,1477.978,1477.986,83.0,229.0,22.0,1358.0,True,100.0,93.72503335513083,0.7287,0.5357,0.25,1.9191,1.4472,0.6021,-0.75,0.1753,99.0,False,False,False,False,False,False,False
1581,41.0,212.0,2708.878,2708.939,198.38391557496362,276.0,134.0,1358.0,False,40.0,73.58495583524801,0.0604,0.451,0.3681,3.8049,1.1916465085198797,1.8261,-0.6319,1.0,42.0,False,False,True,False,False,False,False
1582,38.0,191.0,5098.267,0.166,198.38391557496362,202.0,117.0,1402.0,False,40.0,71.77341059228876,0.0557,0.3931,0.3844,3.6985,2.1732,1.7708,-0.6116,1.0,38.0,False,False,True,False,False,False,False
1583,11.0,26.0,0.02,1678.232,98.0,13.0,13.0,1692.0,True,70.0,77.15974189478862,0.0369,0.2733,0.6667,1.9912,1.0,1.1139,0.3333,0.266,63.0,False,False,False,False,False,True,False
1584,11.0,1185.0,1366.1809518821603,2488.541,162.0,21.0,23.0,1356.0,False,40.0,74.39614345289954,0.2374,0.4205,0.3913,2.2095,1.1139,1.3617,0.6087,0.3464,104.0,False,True,False,False,False,False,False
1585,13.0,24.0,983.183,983.189,83.0,22.0,8.0,1650.0,True,69.0,81.26168134427003,0.2088,0.3571,0.2727,1.9191,1.3222,0.699,-0.7273,0.2739,116.0,False,False,False,False,False,True,False
1586,321.0,329.0,1569.522,1569.536,74.0,14.0,11.0,1696.0,True,70.0,84.02592001374829,0.4757,0.4455,0.9091,1.8692,1.0414,1.0414,0.0909,0.2173,123.0,False,False,False,False,False,True,False
1587,1058.0,186.0,155.255,155.262,126.0,34.0,19.0,1364.0,True,74.81067344345617,85.54279642038739,0.4106,0.6919,0.7778,2.1004,1.2553,1.2553,-0.2222,0.417,82.0,False,False,False,False,False,False,False
1588,137.0,170.0,2530.763,2530.797,251.0,51.0,29.0,1360.0,False,40.0,79.14272992130222,0.2015,0.4483,0.5172,2.3997,1.4624,1.1761,-0.4828,0.7079,115.0,False,False,False,False,False,False,False
1589,814.0,823.0,1366.1809518821603,1302.9010345679012,55.0,9.0,11.0,1624.0,True,60.0,64.99238514232495,0.7694,0.2444,0.9,1.7404,0.9542,1.0414,0.1,0.1954,77.0,False,False,False,False,False,True,False
1590,1246.0,1267.0,33.796,33.812,57.0,19.0,11.0,1360.0,True,74.81067344345617,97.2343948077509,0.1165,0.4444,0.5556,1.7559,1.2305,1.0,-0.4444,0.2583,83.86772486772487,False,False,False,False,False,True,False
1591,41.0,193.0,1654.425,1647.385,198.38391557496362,78.57811038353601,59.32477294080802,1402.0,False,40.0,76.30678917632619,0.0585,0.4569,0.9942,4.0609,2.1644,2.2175,-0.0058,1.0,33.0,False,False,True,False,False,False,False
1592,39.0,614.0,4639.21,4639.275,198.38391557496362,192.0,109.0,1360.0,False,40.0,75.78517040309413,0.0573,0.436,0.3721,3.7903,1.1916465085198797,1.8129,-0.6279,1.0,48.0,False,False,True,False,False,False,False
1593,13.0,24.0,1225.386,1225.405,170.0,15.0,194.0,1353.0,False,40.0,79.11120836281778,0.0325,0.3385,0.6111,2.2304,1.0792,1.2553,0.3889,0.4399,96.0,False,False,False,False,False,True,False
1594,1579.0,1600.0,75.642,75.681,206.0,24.0,194.0,1687.0,False,150.0,77.3868893524191,0.1064,0.3391,0.2353,2.3766,1.2305,1.6812,0.7647,0.5378,83.86772486772487,True,False,False,False,False,False,False
1595,9.0,21.0,1366.1809518821603,1120.571,206.0,16.0,194.0,1358.0,False,40.0,62.50947136734882,0.0133,0.2,0.8,1.9685,1.0792,1.0,0.2,0.2469,103.0,False,False,False,False,False,True,False
1596,1588.0,1610.0,1599.135,1599.173,294.0,24.0,51.0,1688.0,True,70.0,85.74965195168292,0.0593,0.3299,0.2553,2.4683,1.0792,1.6721,0.7447,0.8513,96.0,True,False,False,False,False,False,False
1597,39.0,211.0,0.02,1647.927,206.0,296.0,154.0,1358.0,False,40.0,71.79578515309083,0.0574,0.4657,0.3663,3.8199,1.1916465085198797,1.8325,-0.6337,1.0,38.0,False,False,True,False,False,False,False
1598,16.0,26.0,0.02,2636.459,105.0,20.0,20.0,1356.0,True,70.0,76.76181987475125,0.0237,0.275,0.3,2.0212,1.0,1.301,0.7,0.2288,104.0,False,False,False,False,False,False,False
1599,856.0,186.0,4022.585,4022.595,67.0,13.0,12.0,1687.0,True,60.0,97.5933953506183,0.7665,0.2333,0.8571,1.8261,0.9542,1.0792,0.1429,0.2901,97.0,False,False,False,False,False,False,False
1600,1569.0,1583.0,664.879,664.883,83.0,24.0,7.0,1460.6352015732546,False,50.0,89.44487581847363,0.1252,0.6457,0.4,1.9191,1.301,0.4771,-0.6,0.3068,115.0,False,False,False,False,False,False,False
1601,18.0,26.0,1779.024,1779.008,135.0,25.0,194.0,1358.0,True,70.0,96.12198317408276,0.0281,0.5167,0.4375,2.1303,0.9542,1.2041,0.5625,0.2583,92.0,False,True,False,False,False,False,False
1602,758.0,780.0,1260.44,1260.444,55.0,31.0,16.0,1362.0,False,40.0,73.22987281362565,0.8882,0.6246,0.8182,1.7404,1.3222,0.8451,-0.1818,0.2051,116.0,False,False,False,True,False,False,False
1603,1358.0,1372.0,690.095,690.12,77.0,29.0,23.0,1652.0,True,80.0,87.30036013486756,0.2991,0.4803,0.8571,1.8865,1.2553,1.2553,0.1429,0.2901,82.0,False,False,False,False,False,True,False
1604,17.0,26.0,454.487,70.478,386.0,36.0,45.0,1356.0,True,70.0,84.0326250267068,0.0663,0.4487,0.3333,2.5821,0.9542,1.6532,0.6667,0.8705,90.0,False,True,False,False,False,False,False
1605,83.0,92.0,1366.1809518821603,2315.172,206.0,35.0,29.0,1687.0,True,74.81067344345617,79.45376666275126,0.0947,0.3077,0.2759,2.3874,1.0414,1.4624,0.7241,0.8854,89.0,True,False,False,False,False,False,False
1606,11.0,974.0,1440.667,0.166,206.0,78.57811038353601,194.0,1360.0,False,40.0,72.49403137737241,0.1504,0.4069042249330557,0.5720687239117471,3.1526,1.1916465085198797,2.4487,0.5185,1.0,89.0,False,False,True,False,False,False,False
1607,39.0,196.0,2254.407,2254.463,198.38391557496362,214.0,131.0,1358.0,False,40.0,90.84604361456636,0.0574,0.4457,0.3758,3.7823,1.1916465085198797,1.7853,-0.6242,1.0,39.0,False,False,True,False,False,False,False
1608,778.0,786.0,1292.087,1292.099,52.0,11.0,9.0,1362.0,True,100.0,74.85886976856372,0.8147,0.2222,0.8889,1.716,0.9542,0.9542,0.1111,0.1773,96.0,False,False,False,False,False,False,False
1609,626.0,643.0,1495.267,1495.336,227.0,19.0,45.0,1366.0,False,100.0,81.36282976053938,0.7322,0.3391,0.2045,2.356,0.8451,1.6435,0.7954,0.6514,84.0,True,False,False,False,False,False,False
1610,1267.0,1279.0,1199.753,1199.744,147.0,29.0,24.0,1687.0,True,100.0,89.13113468787938,0.0974,0.4167,0.5517,2.1614,0.9542,1.3802,0.4483,0.3068,95.0,False,False,False,False,False,False,False
1611,1579.0,1592.0,2829.623,2829.653,162.0,38.0,15.0,1690.0,True,60.0,70.2327272401888,0.1212,0.4167,0.8571,2.2095,1.0792,1.1461,0.1429,0.5362,86.0,False,False,False,False,False,False,False
1612,41.0,212.0,2556.287,2556.352,198.38391557496362,300.0,149.0,1356.0,False,40.0,69.11365194150372,0.0604,0.4636,0.3503,3.7859,1.1916465085198797,1.7924,-0.6497,1.0,36.0,False,False,True,False,False,False,False
1613,41.0,209.0,1366.1809518821603,1740.188,198.38391557496362,299.0,138.0,1460.6352015732546,False,40.0,105.1610543720615,0.0604,0.4182,0.3771,3.7989,1.1916465085198797,1.8261,-0.6229,1.0,38.0,False,False,True,False,False,False,False
1614,1365.0,1374.0,81.644,81.706,126.0,27.0,28.0,1387.0,False,100.0,71.39938752142154,0.0024,0.4259,0.2857,2.1004,0.9031,1.4472,0.7143,0.3725,102.0,False,False,False,False,False,False,False
1615,3.0,15.0,2811.785,2811.821,264.0,30.0,36.0,1627.0,False,40.0,96.1673536648319,0.0049,0.2571,0.25,2.4216,1.0792,1.5563,0.75,0.6514,66.0,False,False,False,False,False,False,False
1616,980.0,992.0,1366.1809518821603,1302.9010345679012,110.0,15.0,11.0,1352.0,True,80.0,79.46996656297134,0.8687,0.3,0.8,2.0414,1.0792,1.0,-0.2,0.3068,84.0,False,False,False,False,False,True,False
1617,1129.0,1140.0,188.817,188.826,52.0,9.0,8.0,1460.6352015732546,True,100.0,75.7412462656823,0.6333,0.2778,0.8889,1.716,0.9031,0.9031,-0.1111,0.1773,95.0,False,False,False,False,False,False,False
1618,615.9201248049922,1445.0,211.409,211.458,201.0,44.0,19.0,1366.0,False,154.0,76.73351840858265,0.013,0.3274,0.0862,2.3032,1.7634,0.4771,-0.9138,0.4779,103.0,False,False,False,False,False,False,False
1619,39.0,643.0554889022195,1108.621,1108.641,194.0,229.0,22.0,1373.0,False,40.0,79.377830978644,0.0546,0.3619,0.5238,2.2878,1.0414,1.2787,0.4762,0.3834,83.86772486772487,False,False,False,False,False,True,False
1620,50.0,643.0554889022195,1802.17,1802.178,68.0,20.0,21.0,1356.0,True,70.0,93.3791309257639,0.0736,0.3571,0.4286,1.8325,1.0,1.3222,0.5714,0.2195,108.0,False,True,False,False,False,False,False
1621,159.0,172.0,1084.192,1084.238,137.0,20.0,18.0,1374.0,False,40.0,87.56100737187329,0.2029,0.4373,0.3529,2.1335,0.9542,1.2305,0.6471,0.3168,100.0,False,False,False,False,False,False,False
1622,41.0,191.0,1366.1809518821603,664.475,198.38391557496362,78.57811038353601,59.32477294080802,1400.0,False,40.0,77.88385788382723,0.0586,0.5019,0.2564,2.4461393757503,2.179,2.2672,0.7436,1.0,29.0,False,False,True,False,False,False,False
1623,11.0,124.0,1366.1809518821603,0.166,87.0,16.0,194.0,1356.0,True,70.0,61.34171120915876,0.1624,0.34,0.3333,1.9395,1.0,1.1761,0.6667,0.266,48.0,False,True,False,False,False,False,False
1624,773.0,804.0,1366.1809518821603,1302.9010345679012,571.0,26.0,26.0,1362.0,False,40.0,80.2061798517241,0.8651,0.3472,0.9565,2.7566,1.3424,1.3979,0.0435,0.7955,84.0,False,False,False,False,False,True,False
1625,1673.0,1687.0,2070.769,2070.796,112.0,229.0,11.0,1692.0,True,60.0,81.32835942875492,0.0838,0.2878,0.7273,2.0492,1.0414,1.0414,0.2727,0.2712,71.0,False,False,False,False,False,True,False
1626,41.0,213.0,1445.593,1445.656,206.0,293.0,194.0,1358.0,False,40.0,92.58516867509616,0.0604,0.4636,0.4128,3.8084,1.1916465085198797,1.8195,-0.5872,1.0,41.0,False,False,True,False,False,False,False
1627,99.0,115.0,1377.748,1377.782,210.0,45.0,35.0,1460.6352015732546,False,40.0,65.29873757148013,0.1426,0.592,0.8077,2.3222,1.3222,1.415,0.1923,0.8355,105.0,False,False,False,False,False,False,False
1628,599.0,186.0,1366.1809518821603,1035.264,33.0,13.0,6.0,1690.0,False,60.0,75.0648637095704,0.8793,0.2917,0.5,1.5185,0.9031,0.7782,-0.5,0.1773,91.0,True,False,False,False,False,False,False
1629,522.0,528.0,1074.269,1074.276,73.0,229.0,14.0,1358.0,False,40.0,74.74930677685867,0.7158,0.2619,0.5714,1.8633,0.7782,1.1461,0.4286,0.1892,111.0,False,False,False,False,False,False,False
1630,159.0,194.0,684.296,684.315,206.0,102.0,68.0,1356.0,True,100.0,79.44121245510617,0.2338,0.4762,0.2299,2.9149,1.301,1.7853,0.7701,0.9999,80.0,False,False,False,False,False,False,False
1631,1259.0,1271.0,1366.1809518821603,3866.57,206.0,35.0,26.0,1356.0,True,70.0,80.91043970698603,0.1213,0.2704,1.0,2.4232,1.2305,1.415,0.0,0.7659,40.0,False,True,False,False,False,False,False
1632,1128.0,1141.0,909.471,0.166,26.0,9.0,7.0,1360.0,False,50.0,84.38409385539262,0.3118,0.5556,0.6667,1.415,0.7782,0.8451,-0.3333,0.1353,120.0,False,False,False,False,False,False,False
1633,39.0,214.0,1615.921,1615.991,198.38391557496362,273.0,131.0,1358.0,False,40.0,61.0514074749524,0.0574,0.4331,0.3886,3.8118,1.1916465085198797,1.8325,-0.6114,1.0,39.0,False,False,True,False,False,False,False
1634,11.0,25.0,1798.152,1798.172,206.0,15.0,22.0,1352.0,True,70.0,81.7297781351991,0.0177,0.3303,0.5454,2.1703,1.0792,1.3424,0.4545,0.3168,79.0,False,False,False,False,False,True,False
1635,11.0,1103.0,4373.281,4373.312,110.0,10.0,20.0,1362.0,True,80.0,82.45650127114334,0.4686,0.3333,0.45,2.0414,0.9542,1.301,0.55,0.3068,106.0,False,False,False,False,False,False,False
1636,803.0,818.0,707.122,707.137,63.0,28.0,8.0,1360.0,False,50.0,80.7515122620802,0.9269,0.5185,0.1053,1.7993,1.3424,0.699,-0.8947,0.223,123.0,False,False,False,True,False,False,False
1637,856.0,871.0,1798.152,1798.172,124.0,229.0,18.0,1366.0,False,74.81067344345617,78.22383792226648,0.9106,0.3939,0.2218,2.0934,1.0414,1.2553,0.7782,0.374,103.0,False,False,False,False,False,False,False
